discount,caracteristic_time,power,prop_top_5,prop_bottom_50,prop_top_20_month,maximum_selection_frequency,minimum_selection_frequency,average_top_5_selection_frequency,average_bottom_50_selection_frequency,average_top_20_month_selection_frequency
8.33425,4027.972222222222,5.0,0.6634444444444444,0.002,0.10411111111111111,0.199,0.0,0.05580373831775701,1.685393258426966e-5,0.04685
19.44525,3333.6666666666665,5.0,0.6574444444444445,0.002,0.10344444444444445,0.194,0.0,0.05529906542056075,1.685393258426966e-5,0.046549999999999994
22.223,1806.1944444444443,5.0,0.6695555555555556,0.001888888888888889,0.11222222222222222,0.198,0.0,0.0563177570093458,1.591760299625468e-5,0.0505
27.7785,4444.555555555556,5.0,0.6534444444444445,0.0016666666666666668,0.10122222222222223,0.199,0.0,0.05496261682242991,1.4044943820224718e-5,0.04555
36.11175,2778.222222222222,5.0,0.6588888888888889,0.0025555555555555557,0.10333333333333333,0.2,0.0,0.05542056074766355,2.153558052434457e-5,0.0465
47.22275,2361.6388888888887,5.0,0.6645555555555556,0.002111111111111111,0.10777777777777778,0.197,0.0,0.05589719626168224,1.7790262172284642e-5,0.0485
52.77825,3750.25,5.0,0.6513333333333333,0.0022222222222222222,0.10133333333333333,0.2,0.0,0.05478504672897196,1.8726591760299626e-5,0.0456
61.1115,2917.0833333333335,5.0,0.6608888888888889,0.001888888888888889,0.10277777777777777,0.196,0.0,0.05558878504672897,1.591760299625468e-5,0.04625
61.1115,3333.6666666666665,5.0,0.6573333333333333,0.0023333333333333335,0.10055555555555555,0.2,0.0,0.05528971962616822,1.9662921348314607e-5,0.04525
66.667,2639.3611111111113,5.0,0.6632222222222223,0.0017777777777777779,0.10388888888888889,0.2,0.0,0.055785046728971964,1.49812734082397e-5,0.04675
83.3335,3750.25,5.0,0.6526666666666666,0.003,0.10022222222222223,0.196,0.0,0.05489719626168224,2.5280898876404494e-5,0.0451
94.4445,2778.222222222222,5.0,0.6622222222222223,0.0023333333333333335,0.101,0.199,0.0,0.055700934579439254,1.9662921348314607e-5,0.045450000000000004
100.0,2361.6388888888887,5.0,0.663,0.0022222222222222222,0.10777777777777778,0.2,0.0,0.055766355140186914,1.8726591760299626e-5,0.0485
