discount,caracteristic_time,power,prop_top_5,prop_bottom_50,prop_top_20_month,maximum_selection_frequency,minimum_selection_frequency,average_top_5_selection_frequency,average_bottom_50_selection_frequency,average_top_20_month_selection_frequency
5.0,16.526315789473685,3.272727272727273,0.17177777777777778,0.1487777777777778,0.10022222222222223,0.117,0.0,0.014448598130841121,0.00125374531835206,0.0451
5.0,16.526315789473685,4.636363636363637,0.28355555555555556,0.04822222222222222,0.10455555555555555,0.171,0.0,0.023850467289719627,0.0004063670411985019,0.047049999999999995
5.0,16.526315789473685,5.090909090909091,0.31033333333333335,0.029555555555555557,0.10333333333333333,0.195,0.0,0.02610280373831776,0.00024906367041198504,0.0465
5.0,19.63157894736842,3.272727272727273,0.16877777777777778,0.15522222222222223,0.10877777777777778,0.128,0.0,0.014196261682242991,0.0013080524344569289,0.04895
5.0,19.63157894736842,3.727272727272727,0.21233333333333335,0.102,0.11288888888888889,0.14,0.0,0.01785981308411215,0.0008595505617977528,0.0508
5.0,19.63157894736842,4.181818181818182,0.22977777777777778,0.07477777777777778,0.11644444444444445,0.176,0.0,0.019327102803738318,0.0006301498127340824,0.052399999999999995
5.0,19.63157894736842,4.636363636363637,0.2808888888888889,0.045,0.11822222222222223,0.196,0.0,0.023626168224299065,0.0003792134831460674,0.053200000000000004
5.0,22.736842105263158,2.3636363636363638,0.09922222222222223,0.2936666666666667,0.10355555555555555,0.11,0.0,0.008345794392523365,0.0024747191011235954,0.0466
5.0,22.736842105263158,2.8181818181818183,0.13644444444444445,0.21488888888888888,0.11455555555555555,0.101,0.0,0.011476635514018693,0.0018108614232209739,0.05155
5.0,22.736842105263158,3.272727272727273,0.163,0.15722222222222224,0.11766666666666667,0.125,0.0,0.013710280373831775,0.0013249063670411985,0.052950000000000004
5.0,22.736842105263158,3.727272727272727,0.20044444444444445,0.10466666666666667,0.12055555555555555,0.168,0.0,0.016859813084112153,0.0008820224719101124,0.05425
5.0,22.736842105263158,4.181818181818182,0.24244444444444443,0.07233333333333333,0.13066666666666665,0.189,0.0,0.020392523364485982,0.0006095505617977528,0.0588
5.0,25.842105263157894,2.3636363636363638,0.10288888888888889,0.3032222222222222,0.10977777777777778,0.12,0.0,0.008654205607476635,0.0025552434456928837,0.0494
5.0,25.842105263157894,2.8181818181818183,0.13933333333333334,0.20844444444444443,0.12266666666666666,0.124,0.0,0.011719626168224298,0.001756554307116105,0.055200000000000006
5.0,25.842105263157894,3.272727272727273,0.16677777777777777,0.15911111111111112,0.12788888888888889,0.142,0.0,0.014028037383177571,0.001340823970037453,0.05755
5.0,25.842105263157894,3.727272727272727,0.20033333333333334,0.11233333333333333,0.1341111111111111,0.173,0.0,0.016850467289719628,0.0009466292134831461,0.06035
5.0,28.94736842105263,1.9090909090909092,0.07611111111111112,0.3834444444444444,0.1078888888888889,0.16,0.0,0.006401869158878504,0.0032312734082397005,0.048549999999999996
5.0,28.94736842105263,2.3636363636363638,0.10644444444444444,0.29977777777777775,0.11622222222222223,0.119,0.0,0.008953271028037384,0.002526217228464419,0.0523
5.0,28.94736842105263,2.8181818181818183,0.1302222222222222,0.22344444444444445,0.1318888888888889,0.144,0.0,0.010953271028037384,0.0018829588014981273,0.05935
5.0,28.94736842105263,3.272727272727273,0.164,0.16211111111111112,0.1391111111111111,0.157,0.0,0.013794392523364486,0.0013661048689138577,0.0626
5.0,28.94736842105263,3.727272727272727,0.20522222222222222,0.10966666666666666,0.14522222222222222,0.197,0.0,0.017261682242990656,0.0009241573033707865,0.06534999999999999
5.0,32.05263157894737,1.4545454545454546,0.05622222222222222,0.47255555555555556,0.10166666666666667,0.183,0.0,0.004728971962616822,0.003982209737827715,0.04575
5.0,32.05263157894737,1.9090909090909092,0.07788888888888888,0.38055555555555554,0.11588888888888889,0.144,0.0,0.006551401869158879,0.0032069288389513107,0.05215
5.0,32.05263157894737,2.3636363636363638,0.10222222222222223,0.2986666666666667,0.12666666666666668,0.135,0.0,0.008598130841121496,0.0025168539325842697,0.057
5.0,32.05263157894737,2.8181818181818183,0.13,0.22155555555555556,0.13622222222222222,0.135,0.0,0.010934579439252337,0.0018670411985018728,0.0613
5.0,32.05263157894737,3.272727272727273,0.16933333333333334,0.15577777777777777,0.14933333333333335,0.171,0.0,0.014242990654205607,0.0013127340823970038,0.06720000000000001
5.0,35.1578947368421,1.4545454545454546,0.053,0.48533333333333334,0.10922222222222222,0.181,0.0,0.004457943925233645,0.004089887640449439,0.04915
5.0,35.1578947368421,1.9090909090909092,0.07633333333333334,0.3893333333333333,0.11711111111111111,0.152,0.0,0.006420560747663551,0.0032808988764044945,0.052700000000000004
5.0,35.1578947368421,2.3636363636363638,0.10477777777777778,0.3021111111111111,0.1318888888888889,0.135,0.0,0.008813084112149532,0.002545880149812734,0.05935
5.0,35.1578947368421,2.8181818181818183,0.12577777777777777,0.22577777777777777,0.1428888888888889,0.141,0.0,0.01057943925233645,0.001902621722846442,0.0643
5.0,35.1578947368421,3.272727272727273,0.16355555555555557,0.16577777777777777,0.1491111111111111,0.186,0.0,0.013757009345794392,0.0013970037453183521,0.06709999999999999
5.0,38.26315789473684,1.9090909090909092,0.07411111111111111,0.38655555555555554,0.11888888888888889,0.169,0.0,0.006233644859813084,0.00325749063670412,0.0535
5.0,38.26315789473684,2.3636363636363638,0.10566666666666667,0.3018888888888889,0.1272222222222222,0.137,0.0,0.00888785046728972,0.0025440074906367045,0.05725
5.0,38.26315789473684,2.8181818181818183,0.13455555555555557,0.23033333333333333,0.14022222222222222,0.141,0.0,0.011317757009345794,0.0019410112359550561,0.0631
5.0,38.26315789473684,3.272727272727273,0.16344444444444445,0.15766666666666668,0.15633333333333332,0.187,0.0,0.013747663551401869,0.0013286516853932583,0.07035
5.0,41.36842105263158,1.9090909090909092,0.07866666666666666,0.3827777777777778,0.12088888888888889,0.164,0.0,0.006616822429906542,0.0032256554307116105,0.0544
5.0,41.36842105263158,2.3636363636363638,0.10877777777777778,0.30133333333333334,0.13855555555555554,0.159,0.0,0.009149532710280375,0.0025393258426966293,0.06235
5.0,41.36842105263158,2.8181818181818183,0.13266666666666665,0.23744444444444446,0.14366666666666666,0.136,0.0,0.011158878504672896,0.002000936329588015,0.06465
5.0,41.36842105263158,3.272727272727273,0.16866666666666666,0.165,0.15755555555555556,0.178,0.0,0.014186915887850468,0.0013904494382022473,0.0709
5.0,44.473684210526315,1.4545454545454546,0.05266666666666667,0.48844444444444446,0.10677777777777778,0.195,0.0,0.0044299065420560745,0.004116104868913857,0.048049999999999995
5.0,44.473684210526315,1.9090909090909092,0.07433333333333333,0.3982222222222222,0.12366666666666666,0.178,0.0,0.006252336448598131,0.003355805243445693,0.05565
5.0,44.473684210526315,2.3636363636363638,0.10022222222222223,0.30544444444444446,0.1398888888888889,0.159,0.0,0.008429906542056076,0.0025739700374531834,0.06295
5.0,44.473684210526315,2.8181818181818183,0.13766666666666666,0.23177777777777778,0.15322222222222223,0.189,0.0,0.011579439252336449,0.001953183520599251,0.06895
