discount,caracteristic_time,power,prop_top_5,prop_bottom_50,prop_top_20_month,maximum_selection_frequency,minimum_selection_frequency,average_top_5_selection_frequency,average_bottom_50_selection_frequency,average_top_20_month_selection_frequency
2.041795918367347,103.0204081632653,1.0,0.3377777777777778,0.10122222222222223,0.15588888888888888,0.18,0.0,0.02841121495327103,0.000852996254681648,0.07015
2.041795918367347,103.0204081632653,1.2105263157894737,0.3668888888888889,0.08888888888888889,0.15655555555555556,0.188,0.0,0.03085981308411215,0.000749063670411985,0.07045
2.041795918367347,103.0204081632653,1.4210526315789473,0.3952222222222222,0.06866666666666667,0.16944444444444445,0.192,0.0,0.033242990654205606,0.0005786516853932584,0.07625
2.041795918367347,205.0408163265306,1.0,0.3446666666666667,0.10666666666666667,0.11877777777777777,0.144,0.0,0.028990654205607477,0.000898876404494382,0.053450000000000004
2.041795918367347,205.0408163265306,1.2105263157894737,0.36,0.08555555555555555,0.12055555555555555,0.156,0.0,0.030280373831775703,0.0007209737827715356,0.05425
2.041795918367347,205.0408163265306,1.4210526315789473,0.3884444444444444,0.07011111111111111,0.12788888888888889,0.176,0.0,0.03267289719626168,0.0005908239700374532,0.05755
2.041795918367347,205.0408163265306,2.0526315789473686,0.47044444444444444,0.03744444444444445,0.15266666666666667,0.199,0.0,0.039570093457943926,0.0003155430711610487,0.0687
2.041795918367347,307.0612244897959,1.0,0.3323333333333333,0.10033333333333333,0.101,0.135,0.0,0.027953271028037383,0.0008455056179775281,0.045450000000000004
2.041795918367347,307.0612244897959,1.2105263157894737,0.3685555555555556,0.08911111111111111,0.10622222222222222,0.141,0.0,0.031,0.0007509363295880149,0.047799999999999995
2.041795918367347,307.0612244897959,1.4210526315789473,0.38555555555555554,0.07,0.10933333333333334,0.139,0.0,0.032429906542056075,0.0005898876404494382,0.0492
2.041795918367347,307.0612244897959,1.631578947368421,0.4157777777777778,0.06177777777777778,0.11466666666666667,0.153,0.0,0.03497196261682243,0.0005205992509363296,0.0516
