discount,caracteristic_time,power,prop_top_5,prop_bottom_50,prop_top_20_month,maximum_selection_frequency,minimum_selection_frequency,average_top_5_selection_frequency,average_bottom_50_selection_frequency,average_top_20_month_selection_frequency
2138.7755102040815,1579.6315789473683,3.6666666666666665,0.5861111111111111,0.007666666666666666,0.10322222222222223,0.173,0.0,0.04929906542056074,6.460674157303372e-5,0.046450000000000005
2138.7755102040815,2105.842105263158,3.6666666666666665,0.5726666666666667,0.007555555555555556,0.10222222222222223,0.173,0.0,0.04816822429906542,6.367041198501872e-5,0.046
2138.7755102040815,3421.3684210526317,5.0,0.6613333333333333,0.0012222222222222222,0.10633333333333334,0.196,0.0,0.05562616822429906,1.0299625468164794e-5,0.047850000000000004
4177.551020408163,527.2105263157895,1.0,0.35433333333333333,0.09477777777777778,0.11144444444444444,0.143,0.0,0.029803738317757008,0.0007986891385767791,0.05015
4177.551020408163,527.2105263157895,1.4444444444444444,0.4122222222222222,0.06733333333333333,0.12677777777777777,0.174,0.0,0.03467289719626168,0.0005674157303370787,0.05705
4177.551020408163,527.2105263157895,1.8888888888888888,0.4491111111111111,0.04666666666666667,0.13766666666666666,0.178,0.0,0.03777570093457944,0.00039325842696629214,0.061950000000000005
4177.551020408163,790.3157894736842,1.8888888888888888,0.43455555555555553,0.04577777777777778,0.1058888888888889,0.136,0.0,0.03655140186915888,0.0003857677902621723,0.04765
4177.551020408163,790.3157894736842,2.3333333333333335,0.4776666666666667,0.030444444444444444,0.11633333333333333,0.198,0.0,0.040177570093457945,0.0002565543071161049,0.05235
4177.551020408163,790.3157894736842,2.7777777777777777,0.5281111111111111,0.021444444444444443,0.12777777777777777,0.18,0.0,0.044420560747663554,0.00018071161048689138,0.0575
4177.551020408163,1053.421052631579,2.7777777777777777,0.5153333333333333,0.020444444444444446,0.10444444444444445,0.159,0.0,0.04334579439252337,0.00017228464419475657,0.047
4177.551020408163,1053.421052631579,3.2222222222222223,0.5562222222222222,0.010777777777777778,0.11366666666666667,0.163,0.0,0.04678504672897196,9.082397003745319e-5,0.05115
4177.551020408163,1053.421052631579,3.6666666666666665,0.5964444444444444,0.007222222222222222,0.11788888888888889,0.188,0.0,0.05016822429906542,6.086142322097379e-5,0.05305
4177.551020408163,1316.5263157894738,2.7777777777777777,0.5116666666666667,0.020666666666666667,0.104,0.173,0.0,0.04303738317757009,0.00017415730337078653,0.046799999999999994
4177.551020408163,1316.5263157894738,3.2222222222222223,0.5521111111111111,0.011666666666666667,0.10477777777777778,0.171,0.0,0.0464392523364486,9.831460674157303e-5,0.04715
4177.551020408163,1316.5263157894738,3.6666666666666665,0.5838888888888889,0.0077777777777777776,0.10966666666666666,0.188,0.0,0.049112149532710286,6.554307116104868e-5,0.04935
4177.551020408163,1579.6315789473683,3.6666666666666665,0.5751111111111111,0.007222222222222222,0.10244444444444445,0.178,0.0,0.04837383177570093,6.086142322097379e-5,0.0461
4177.551020408163,1579.6315789473683,4.111111111111111,0.6183333333333333,0.004111111111111111,0.10833333333333334,0.189,0.0,0.05200934579439252,3.464419475655431e-5,0.04875
4177.551020408163,1842.7368421052631,4.111111111111111,0.6133333333333333,0.005111111111111111,0.10466666666666667,0.187,0.0,0.05158878504672897,4.307116104868914e-5,0.0471
4177.551020408163,2105.842105263158,4.111111111111111,0.6072222222222222,0.005333333333333333,0.10233333333333333,0.183,0.0,0.05107476635514018,4.49438202247191e-5,0.046049999999999994
4177.551020408163,2368.9473684210525,4.555555555555555,0.6262222222222222,0.0034444444444444444,0.10511111111111111,0.194,0.0,0.05267289719626168,2.902621722846442e-5,0.047299999999999995
6216.326530612245,527.2105263157895,1.0,0.35055555555555556,0.09588888888888888,0.10555555555555556,0.137,0.0,0.029485981308411215,0.0008080524344569288,0.0475
6216.326530612245,527.2105263157895,1.4444444444444444,0.41055555555555556,0.06655555555555556,0.12233333333333334,0.144,0.0,0.034532710280373836,0.0005608614232209737,0.055049999999999995
6216.326530612245,527.2105263157895,1.8888888888888888,0.4587777777777778,0.043333333333333335,0.131,0.178,0.0,0.038588785046728975,0.0003651685393258427,0.05895
6216.326530612245,527.2105263157895,2.3333333333333335,0.5107777777777778,0.026555555555555554,0.1451111111111111,0.2,0.0,0.04296261682242991,0.00022378277153558052,0.0653
6216.326530612245,790.3157894736842,1.8888888888888888,0.44922222222222224,0.04377777777777778,0.1068888888888889,0.157,0.0,0.03778504672897196,0.0003689138576779026,0.048100000000000004
6216.326530612245,790.3157894736842,2.3333333333333335,0.4871111111111111,0.029111111111111112,0.11788888888888889,0.167,0.0,0.040971962616822434,0.00024531835205992506,0.05305
6216.326530612245,790.3157894736842,2.7777777777777777,0.5225555555555556,0.01988888888888889,0.11777777777777777,0.195,0.0,0.04395327102803739,0.00016760299625468163,0.053
6216.326530612245,790.3157894736842,3.2222222222222223,0.5763333333333334,0.012555555555555556,0.12933333333333333,0.199,0.0,0.048476635514018686,0.00010580524344569288,0.0582
6216.326530612245,1053.421052631579,2.3333333333333335,0.47633333333333333,0.02988888888888889,0.10477777777777778,0.168,0.0,0.04006542056074766,0.00025187265917603,0.04715
6216.326530612245,1053.421052631579,2.7777777777777777,0.5176666666666667,0.018666666666666668,0.10644444444444444,0.159,0.0,0.043542056074766355,0.00015730337078651685,0.0479
6216.326530612245,1053.421052631579,3.2222222222222223,0.56,0.013111111111111112,0.11522222222222223,0.186,0.0,0.04710280373831776,0.0001104868913857678,0.05185
6216.326530612245,1053.421052631579,3.6666666666666665,0.5911111111111111,0.008,0.12244444444444444,0.194,0.0,0.0497196261682243,6.741573033707865e-5,0.0551
6216.326530612245,1316.5263157894738,2.7777777777777777,0.5152222222222222,0.02011111111111111,0.1,0.159,0.0,0.04333644859813084,0.00016947565543071162,0.045
6216.326530612245,1316.5263157894738,3.2222222222222223,0.5484444444444444,0.010888888888888889,0.10111111111111111,0.158,0.0,0.046130841121495327,9.176029962546817e-5,0.0455
6216.326530612245,1316.5263157894738,3.6666666666666665,0.597,0.008555555555555556,0.11088888888888888,0.181,0.0,0.05021495327102804,7.209737827715355e-5,0.0499
6216.326530612245,1579.6315789473683,3.6666666666666665,0.5777777777777777,0.008222222222222223,0.10255555555555555,0.172,0.0,0.048598130841121495,6.928838951310862e-5,0.04615
6216.326530612245,1579.6315789473683,4.111111111111111,0.6183333333333333,0.004222222222222222,0.1058888888888889,0.196,0.0,0.05200934579439252,3.5580524344569284e-5,0.04765
6216.326530612245,1842.7368421052631,3.6666666666666665,0.5747777777777778,0.008222222222222223,0.10288888888888889,0.173,0.0,0.048345794392523365,6.928838951310862e-5,0.046299999999999994
6216.326530612245,1842.7368421052631,4.111111111111111,0.608,0.005555555555555556,0.10255555555555555,0.18,0.0,0.051140186915887856,4.6816479400749066e-5,0.04615
6216.326530612245,2105.842105263158,3.6666666666666665,0.5715555555555556,0.009888888888888888,0.10255555555555555,0.177,0.0,0.048074766355140186,8.333333333333333e-5,0.04615
6216.326530612245,2105.842105263158,4.111111111111111,0.6038888888888889,0.006222222222222222,0.101,0.186,0.0,0.050794392523364484,5.2434456928838956e-5,0.045450000000000004
6216.326530612245,2632.0526315789475,4.555555555555555,0.6333333333333333,0.0034444444444444444,0.10244444444444445,0.195,0.0,0.05327102803738318,2.902621722846442e-5,0.0461
6216.326530612245,3158.2631578947367,4.555555555555555,0.6354444444444445,0.0035555555555555557,0.10344444444444445,0.192,0.0,0.05344859813084112,2.99625468164794e-5,0.046549999999999994
8255.102040816326,527.2105263157895,1.0,0.35744444444444445,0.09344444444444444,0.11333333333333333,0.145,0.0,0.030065420560747666,0.0007874531835205992,0.051
8255.102040816326,527.2105263157895,1.4444444444444444,0.4051111111111111,0.06844444444444445,0.123,0.149,0.0,0.03407476635514019,0.0005767790262172284,0.05535
8255.102040816326,527.2105263157895,1.8888888888888888,0.4642222222222222,0.042444444444444444,0.13666666666666666,0.184,0.0,0.03904672897196262,0.00035767790262172285,0.0615
8255.102040816326,527.2105263157895,2.3333333333333335,0.501,0.028666666666666667,0.14033333333333334,0.194,0.0,0.042140186915887855,0.00024157303370786517,0.06315
8255.102040816326,790.3157894736842,1.4444444444444444,0.3917777777777778,0.06888888888888889,0.10433333333333333,0.148,0.0,0.032953271028037384,0.0005805243445692884,0.046950000000000006
8255.102040816326,790.3157894736842,1.8888888888888888,0.44366666666666665,0.045,0.102,0.143,0.0,0.037317757009345795,0.0003792134831460674,0.045899999999999996
8255.102040816326,790.3157894736842,2.3333333333333335,0.4801111111111111,0.03111111111111111,0.11633333333333333,0.164,0.0,0.04038317757009346,0.00026217228464419474,0.05235
8255.102040816326,790.3157894736842,3.2222222222222223,0.5778888888888889,0.012,0.132,0.198,0.0,0.04860747663551402,0.00010112359550561798,0.0594
8255.102040816326,1053.421052631579,2.3333333333333335,0.47755555555555557,0.03,0.10233333333333333,0.145,0.0,0.04016822429906542,0.00025280898876404496,0.046049999999999994
8255.102040816326,1053.421052631579,2.7777777777777777,0.5224444444444445,0.02266666666666667,0.11122222222222222,0.17,0.0,0.04394392523364486,0.00019101123595505618,0.05005
8255.102040816326,1053.421052631579,3.2222222222222223,0.564,0.012222222222222223,0.11622222222222223,0.175,0.0,0.0474392523364486,0.00010299625468164794,0.0523
8255.102040816326,1053.421052631579,3.6666666666666665,0.5928888888888889,0.008888888888888889,0.12155555555555556,0.195,0.0,0.04986915887850467,7.49063670411985e-5,0.054700000000000006
8255.102040816326,1316.5263157894738,3.2222222222222223,0.5601111111111111,0.013666666666666667,0.10944444444444444,0.198,0.0,0.047112149532710285,0.0001151685393258427,0.04925
8255.102040816326,1316.5263157894738,3.6666666666666665,0.5868888888888889,0.007666666666666666,0.11033333333333334,0.163,0.0,0.04936448598130841,6.460674157303372e-5,0.04965
8255.102040816326,1316.5263157894738,4.111111111111111,0.6216666666666667,0.005333333333333333,0.11988888888888889,0.199,0.0,0.05228971962616822,4.49438202247191e-5,0.053950000000000005
8255.102040816326,1579.6315789473683,3.2222222222222223,0.5483333333333333,0.015555555555555555,0.10222222222222223,0.157,0.0,0.04612149532710281,0.00013108614232209737,0.046
8255.102040816326,1579.6315789473683,3.6666666666666665,0.5896666666666667,0.009444444444444445,0.10077777777777777,0.178,0.0,0.049598130841121496,7.958801498127341e-5,0.04535
8255.102040816326,1579.6315789473683,4.111111111111111,0.6113333333333333,0.006,0.10944444444444444,0.197,0.0,0.05142056074766355,5.056179775280899e-5,0.04925
8255.102040816326,1842.7368421052631,3.6666666666666665,0.5773333333333334,0.007555555555555556,0.10355555555555555,0.172,0.0,0.0485607476635514,6.367041198501872e-5,0.0466
8255.102040816326,1842.7368421052631,4.111111111111111,0.6082222222222222,0.0047777777777777775,0.11055555555555556,0.198,0.0,0.0511588785046729,4.0262172284644194e-5,0.04975
8255.102040816326,1842.7368421052631,4.555555555555555,0.6418888888888888,0.0038888888888888888,0.10888888888888888,0.195,0.0,0.053990654205607475,3.277153558052434e-5,0.049
8255.102040816326,2105.842105263158,3.6666666666666665,0.5782222222222222,0.008666666666666666,0.10077777777777777,0.17,0.0,0.04863551401869159,7.303370786516854e-5,0.04535
8255.102040816326,2105.842105263158,4.555555555555555,0.644,0.0026666666666666666,0.11044444444444444,0.198,0.0,0.05416822429906542,2.247191011235955e-5,0.0497
8255.102040816326,4736.894736842105,5.0,0.6527777777777778,0.0033333333333333335,0.10255555555555555,0.198,0.0,0.05490654205607477,2.8089887640449436e-5,0.04615
10293.877551020409,527.2105263157895,1.0,0.35355555555555557,0.10277777777777777,0.11277777777777778,0.142,0.0,0.029738317757009344,0.0008661048689138577,0.05075
10293.877551020409,527.2105263157895,1.4444444444444444,0.41233333333333333,0.06277777777777778,0.11877777777777777,0.156,0.0,0.0346822429906542,0.0005290262172284644,0.053450000000000004
10293.877551020409,527.2105263157895,1.8888888888888888,0.46455555555555555,0.042222222222222223,0.133,0.183,0.0,0.039074766355140185,0.00035580524344569286,0.05985
10293.877551020409,527.2105263157895,2.3333333333333335,0.49722222222222223,0.029,0.14033333333333334,0.191,0.0,0.04182242990654206,0.0002443820224719101,0.06315
10293.877551020409,790.3157894736842,1.8888888888888888,0.44466666666666665,0.04622222222222222,0.10155555555555555,0.148,0.0,0.037401869158878505,0.0003895131086142322,0.045700000000000005
10293.877551020409,790.3157894736842,2.3333333333333335,0.479,0.03144444444444444,0.11322222222222222,0.161,0.0,0.04028971962616822,0.0002649812734082397,0.05095
10293.877551020409,790.3157894736842,2.7777777777777777,0.5231111111111111,0.018444444444444444,0.11277777777777778,0.163,0.0,0.044,0.0001554307116104869,0.05075
10293.877551020409,790.3157894736842,3.2222222222222223,0.5585555555555556,0.014,0.13,0.192,0.0,0.04698130841121496,0.00011797752808988764,0.0585
10293.877551020409,1053.421052631579,2.3333333333333335,0.4746666666666667,0.03288888888888889,0.10122222222222223,0.135,0.0,0.039925233644859816,0.0002771535580524345,0.04555
10293.877551020409,1053.421052631579,2.7777777777777777,0.5163333333333333,0.022333333333333334,0.10555555555555556,0.151,0.0,0.04342990654205607,0.00018820224719101123,0.0475
10293.877551020409,1053.421052631579,3.2222222222222223,0.5692222222222222,0.013555555555555555,0.10866666666666666,0.194,0.0,0.04787850467289719,0.00011423220973782772,0.0489
10293.877551020409,1053.421052631579,3.6666666666666665,0.5943333333333334,0.0067777777777777775,0.11922222222222222,0.189,0.0,0.04999065420560748,5.711610486891386e-5,0.053649999999999996
10293.877551020409,1316.5263157894738,3.2222222222222223,0.5626666666666666,0.011777777777777778,0.10333333333333333,0.155,0.0,0.04732710280373832,9.925093632958801e-5,0.0465
10293.877551020409,1316.5263157894738,3.6666666666666665,0.5876666666666667,0.0077777777777777776,0.11077777777777778,0.181,0.0,0.049429906542056076,6.554307116104868e-5,0.04985
10293.877551020409,1579.6315789473683,4.111111111111111,0.609,0.0071111111111111115,0.10411111111111111,0.193,0.0,0.05122429906542056,5.99250936329588e-5,0.04685
10293.877551020409,1842.7368421052631,3.6666666666666665,0.5763333333333334,0.007555555555555556,0.102,0.177,0.0,0.048476635514018686,6.367041198501872e-5,0.045899999999999996
10293.877551020409,1842.7368421052631,4.555555555555555,0.6476666666666666,0.0034444444444444444,0.10777777777777778,0.195,0.0,0.05447663551401869,2.902621722846442e-5,0.0485
10293.877551020409,2895.157894736842,4.555555555555555,0.6382222222222222,0.0035555555555555557,0.10011111111111111,0.189,0.0,0.0536822429906542,2.99625468164794e-5,0.04505
12332.65306122449,527.2105263157895,1.0,0.36077777777777775,0.10133333333333333,0.11333333333333333,0.16,0.0,0.030345794392523363,0.0008539325842696629,0.051
12332.65306122449,527.2105263157895,1.4444444444444444,0.4077777777777778,0.06355555555555556,0.12,0.165,0.0,0.03429906542056074,0.0005355805243445693,0.054
12332.65306122449,527.2105263157895,1.8888888888888888,0.4483333333333333,0.041555555555555554,0.13677777777777778,0.185,0.0,0.03771028037383178,0.000350187265917603,0.06155
12332.65306122449,790.3157894736842,1.4444444444444444,0.398,0.07177777777777777,0.10122222222222223,0.128,0.0,0.033476635514018686,0.000604868913857678,0.04555
12332.65306122449,790.3157894736842,1.8888888888888888,0.4414444444444444,0.04377777777777778,0.10655555555555556,0.157,0.0,0.03713084112149533,0.0003689138576779026,0.04795
12332.65306122449,790.3157894736842,2.3333333333333335,0.4886666666666667,0.03233333333333333,0.11433333333333333,0.188,0.0,0.04110280373831776,0.00027247191011235954,0.05145
12332.65306122449,790.3157894736842,2.7777777777777777,0.5373333333333333,0.021444444444444443,0.11755555555555555,0.162,0.0,0.04519626168224299,0.00018071161048689138,0.052899999999999996
12332.65306122449,1053.421052631579,2.3333333333333335,0.47744444444444445,0.03266666666666666,0.10388888888888889,0.169,0.0,0.040158878504672896,0.0002752808988764045,0.04675
12332.65306122449,1053.421052631579,2.7777777777777777,0.5221111111111111,0.019666666666666666,0.11677777777777777,0.173,0.0,0.043915887850467294,0.00016573033707865167,0.05255
12332.65306122449,1053.421052631579,3.2222222222222223,0.5616666666666666,0.011444444444444445,0.117,0.182,0.0,0.047242990654205605,9.644194756554307e-5,0.052649999999999995
12332.65306122449,1053.421052631579,3.6666666666666665,0.5885555555555556,0.0077777777777777776,0.11844444444444445,0.188,0.0,0.04950467289719627,6.554307116104868e-5,0.0533
12332.65306122449,1316.5263157894738,2.3333333333333335,0.4802222222222222,0.02677777777777778,0.102,0.15,0.0,0.04039252336448598,0.00022565543071161048,0.045899999999999996
12332.65306122449,1316.5263157894738,2.7777777777777777,0.5216666666666666,0.020555555555555556,0.10022222222222223,0.168,0.0,0.043878504672897195,0.00017322097378277154,0.0451
12332.65306122449,1316.5263157894738,3.2222222222222223,0.5523333333333333,0.014555555555555556,0.10644444444444444,0.156,0.0,0.04645794392523364,0.00012265917602996253,0.0479
12332.65306122449,1316.5263157894738,3.6666666666666665,0.5864444444444444,0.00788888888888889,0.11044444444444444,0.182,0.0,0.049327102803738324,6.647940074906367e-5,0.0497
12332.65306122449,1579.6315789473683,3.2222222222222223,0.5443333333333333,0.012888888888888889,0.102,0.155,0.0,0.04578504672897196,0.00010861423220973783,0.045899999999999996
12332.65306122449,1579.6315789473683,3.6666666666666665,0.581,0.008333333333333333,0.10411111111111111,0.18,0.0,0.04886915887850467,7.02247191011236e-5,0.04685
12332.65306122449,1579.6315789473683,4.111111111111111,0.6107777777777778,0.006111111111111111,0.113,0.196,0.0,0.051373831775700936,5.149812734082397e-5,0.05085
12332.65306122449,1842.7368421052631,3.6666666666666665,0.5747777777777778,0.0077777777777777776,0.1,0.172,0.0,0.048345794392523365,6.554307116104868e-5,0.045
12332.65306122449,1842.7368421052631,4.111111111111111,0.6052222222222222,0.005666666666666667,0.10155555555555555,0.19,0.0,0.05090654205607477,4.7752808988764046e-5,0.045700000000000005
14371.42857142857,527.2105263157895,1.0,0.3562222222222222,0.08977777777777778,0.10955555555555556,0.138,0.0,0.029962616822429906,0.0007565543071161048,0.0493
14371.42857142857,527.2105263157895,1.4444444444444444,0.4071111111111111,0.06466666666666666,0.122,0.157,0.0,0.03424299065420561,0.0005449438202247191,0.0549
14371.42857142857,790.3157894736842,1.8888888888888888,0.43966666666666665,0.04411111111111111,0.10988888888888888,0.157,0.0,0.036981308411214955,0.00037172284644194757,0.04945
14371.42857142857,790.3157894736842,2.3333333333333335,0.4968888888888889,0.028666666666666667,0.11555555555555555,0.17,0.0,0.04179439252336448,0.00024157303370786517,0.052
14371.42857142857,790.3157894736842,2.7777777777777777,0.5192222222222223,0.020777777777777777,0.1218888888888889,0.19,0.0,0.04367289719626168,0.0001750936329588015,0.05485
14371.42857142857,790.3157894736842,3.2222222222222223,0.5643333333333334,0.011222222222222222,0.13366666666666666,0.199,0.0,0.04746728971962617,9.45692883895131e-5,0.060149999999999995
14371.42857142857,1053.421052631579,2.3333333333333335,0.47144444444444444,0.03277777777777778,0.10344444444444445,0.145,0.0,0.039654205607476636,0.00027621722846441946,0.046549999999999994
14371.42857142857,1053.421052631579,2.7777777777777777,0.5194444444444445,0.01888888888888889,0.106,0.154,0.0,0.043691588785046725,0.00015917602996254682,0.047700000000000006
14371.42857142857,1053.421052631579,3.6666666666666665,0.5958888888888889,0.009444444444444445,0.12233333333333334,0.182,0.0,0.050121495327102805,7.958801498127341e-5,0.055049999999999995
14371.42857142857,1316.5263157894738,2.7777777777777777,0.5096666666666667,0.02011111111111111,0.10155555555555555,0.168,0.0,0.04286915887850467,0.00016947565543071162,0.045700000000000005
14371.42857142857,1316.5263157894738,3.2222222222222223,0.5487777777777778,0.012666666666666666,0.108,0.164,0.0,0.0461588785046729,0.00010674157303370786,0.048600000000000004
14371.42857142857,1316.5263157894738,3.6666666666666665,0.5891111111111111,0.007333333333333333,0.1078888888888889,0.171,0.0,0.04955140186915888,6.179775280898876e-5,0.048549999999999996
14371.42857142857,1579.6315789473683,3.6666666666666665,0.576,0.008555555555555556,0.10544444444444444,0.17,0.0,0.04844859813084112,7.209737827715355e-5,0.047450000000000006
14371.42857142857,1579.6315789473683,4.111111111111111,0.6188888888888889,0.006,0.10611111111111111,0.172,0.0,0.05205607476635514,5.056179775280899e-5,0.04775
14371.42857142857,1842.7368421052631,3.6666666666666665,0.5865555555555556,0.009111111111111111,0.10111111111111111,0.164,0.0,0.04933644859813084,7.677902621722845e-5,0.0455
14371.42857142857,1842.7368421052631,4.111111111111111,0.61,0.005888888888888889,0.10644444444444444,0.194,0.0,0.051308411214953276,4.962546816479401e-5,0.0479
16410.20408163265,527.2105263157895,1.0,0.3621111111111111,0.097,0.11333333333333333,0.146,0.0,0.030457943925233648,0.0008174157303370787,0.051
16410.20408163265,527.2105263157895,1.4444444444444444,0.4068888888888889,0.06211111111111111,0.12244444444444444,0.156,0.0,0.03422429906542056,0.0005234082397003745,0.0551
16410.20408163265,527.2105263157895,1.8888888888888888,0.4681111111111111,0.04044444444444444,0.13622222222222222,0.183,0.0,0.03937383177570093,0.00034082397003745317,0.0613
16410.20408163265,790.3157894736842,1.4444444444444444,0.3958888888888889,0.06288888888888888,0.10522222222222222,0.145,0.0,0.03329906542056074,0.0005299625468164794,0.04735
16410.20408163265,790.3157894736842,1.8888888888888888,0.43577777777777776,0.043111111111111114,0.107,0.153,0.0,0.036654205607476634,0.00036329588014981276,0.04815
16410.20408163265,790.3157894736842,2.3333333333333335,0.47688888888888886,0.030333333333333334,0.11,0.169,0.0,0.040112149532710285,0.0002556179775280899,0.0495
16410.20408163265,790.3157894736842,2.7777777777777777,0.5328888888888889,0.01911111111111111,0.11822222222222223,0.184,0.0,0.044822429906542054,0.00016104868913857678,0.053200000000000004
16410.20408163265,790.3157894736842,3.2222222222222223,0.5674444444444444,0.012222222222222223,0.127,0.188,0.0,0.04772897196261682,0.00010299625468164794,0.05715
16410.20408163265,1053.421052631579,2.3333333333333335,0.4701111111111111,0.03255555555555555,0.103,0.162,0.0,0.03954205607476636,0.00027434456928838953,0.04635
16410.20408163265,1053.421052631579,2.7777777777777777,0.5211111111111111,0.020888888888888887,0.11066666666666666,0.16,0.0,0.04383177570093458,0.0001760299625468165,0.0498
16410.20408163265,1053.421052631579,3.2222222222222223,0.5586666666666666,0.013777777777777778,0.11911111111111111,0.192,0.0,0.046990654205607475,0.00011610486891385768,0.0536
16410.20408163265,1053.421052631579,3.6666666666666665,0.5908888888888889,0.008666666666666666,0.11977777777777777,0.179,0.0,0.049700934579439256,7.303370786516854e-5,0.053899999999999997
