discount,caracteristic_time,power,prop_top_5,prop_bottom_50,prop_top_20_month,maximum_selection_frequency,minimum_selection_frequency,average_top_5_selection_frequency,average_bottom_50_selection_frequency,average_top_20_month_selection_frequency
2.7777777777777777,41.689655172413794,4.181818181818182,0.24233333333333335,0.06677777777777778,0.10522222222222222,0.169,0.0,0.020383177570093457,0.0005627340823970038,0.04735
2.7777777777777777,43.724137931034484,4.181818181818182,0.24266666666666667,0.06522222222222222,0.1,0.177,0.0,0.02041121495327103,0.0005496254681647939,0.045
2.7777777777777777,45.758620689655174,4.181818181818182,0.24977777777777777,0.06366666666666666,0.10333333333333333,0.192,0.0,0.021009345794392523,0.0005365168539325843,0.0465
2.7777777777777777,47.793103448275865,4.181818181818182,0.24322222222222223,0.07,0.10355555555555555,0.175,0.0,0.020457943925233646,0.0005898876404494382,0.0466
2.7777777777777777,49.827586206896555,4.181818181818182,0.242,0.06522222222222222,0.10144444444444445,0.19,0.0,0.02035514018691589,0.0005496254681647939,0.045649999999999996
2.7777777777777777,51.86206896551724,3.727272727272727,0.20333333333333334,0.10755555555555556,0.1,0.151,0.0,0.017102803738317757,0.0009063670411985019,0.045
2.7777777777777777,51.86206896551724,4.181818181818182,0.23877777777777778,0.07044444444444445,0.10244444444444445,0.19,0.0,0.02008411214953271,0.0005936329588014981,0.0461
2.7777777777777777,53.89655172413793,3.727272727272727,0.1988888888888889,0.1078888888888889,0.1,0.155,0.0,0.016728971962616822,0.0009091760299625468,0.045
2.7777777777777777,53.89655172413793,4.181818181818182,0.24655555555555556,0.06844444444444445,0.10755555555555556,0.199,0.0,0.020738317757009343,0.0005767790262172284,0.0484
2.7777777777777777,55.93103448275862,3.727272727272727,0.205,0.10433333333333333,0.10066666666666667,0.147,0.0,0.017242990654205606,0.0008792134831460674,0.0453
2.7777777777777777,55.93103448275862,4.181818181818182,0.23955555555555555,0.06444444444444444,0.10366666666666667,0.193,0.0,0.02014953271028037,0.0005430711610486891,0.04665
2.7777777777777777,57.96551724137931,3.727272727272727,0.20033333333333334,0.10466666666666667,0.104,0.169,0.0,0.016850467289719628,0.0008820224719101124,0.046799999999999994
2.7777777777777777,60.0,3.727272727272727,0.20744444444444443,0.10455555555555555,0.10555555555555556,0.175,0.0,0.01744859813084112,0.0008810861423220974,0.0475
3.3333333333333335,27.448275862068964,4.181818181818182,0.24166666666666667,0.06888888888888889,0.10533333333333333,0.17,0.0,0.020327102803738315,0.0005805243445692884,0.0474
3.3333333333333335,27.448275862068964,4.636363636363637,0.27644444444444444,0.04633333333333333,0.10222222222222223,0.185,0.0,0.023252336448598133,0.0003904494382022472,0.046
3.3333333333333335,29.482758620689655,4.181818181818182,0.24033333333333334,0.07033333333333333,0.10022222222222223,0.147,0.0,0.020214953271028038,0.000592696629213483,0.0451
3.3333333333333335,31.517241379310345,4.181818181818182,0.23255555555555554,0.068,0.10666666666666667,0.166,0.0,0.019560747663551405,0.0005730337078651685,0.048
3.3333333333333335,33.55172413793103,3.272727272727273,0.16644444444444445,0.14766666666666667,0.102,0.116,0.0,0.014,0.0012443820224719102,0.045899999999999996
3.3333333333333335,33.55172413793103,3.727272727272727,0.201,0.103,0.10477777777777778,0.154,0.0,0.016906542056074766,0.0008679775280898876,0.04715
3.3333333333333335,33.55172413793103,4.181818181818182,0.23966666666666667,0.07366666666666667,0.1111111111111111,0.185,0.0,0.0201588785046729,0.0006207865168539326,0.05
3.3333333333333335,35.58620689655172,3.272727272727273,0.1671111111111111,0.142,0.104,0.124,0.0,0.01405607476635514,0.001196629213483146,0.046799999999999994
3.3333333333333335,35.58620689655172,3.727272727272727,0.19944444444444445,0.10877777777777778,0.10522222222222222,0.161,0.0,0.01677570093457944,0.0009166666666666666,0.04735
3.3333333333333335,37.62068965517241,3.272727272727273,0.16966666666666666,0.15066666666666667,0.10311111111111111,0.122,0.0,0.014271028037383176,0.0012696629213483147,0.0464
3.3333333333333335,37.62068965517241,3.727272727272727,0.203,0.10455555555555555,0.11711111111111111,0.155,0.0,0.017074766355140186,0.0008810861423220974,0.052700000000000004
3.3333333333333335,39.6551724137931,3.272727272727273,0.16633333333333333,0.15566666666666668,0.10311111111111111,0.133,0.0,0.013990654205607477,0.0013117977528089887,0.0464
3.3333333333333335,39.6551724137931,3.727272727272727,0.20455555555555555,0.10933333333333334,0.11177777777777778,0.163,0.0,0.017205607476635514,0.0009213483146067416,0.0503
3.3333333333333335,41.689655172413794,3.272727272727273,0.166,0.1491111111111111,0.10855555555555556,0.144,0.0,0.013962616822429906,0.001256554307116105,0.048850000000000005
3.3333333333333335,41.689655172413794,3.727272727272727,0.20266666666666666,0.10811111111111112,0.113,0.161,0.0,0.017046728971962615,0.0009110486891385767,0.05085
3.3333333333333335,43.724137931034484,3.272727272727273,0.16722222222222222,0.15488888888888888,0.10466666666666667,0.13,0.0,0.014065420560747662,0.0013052434456928838,0.0471
3.3333333333333335,43.724137931034484,3.727272727272727,0.19855555555555557,0.10633333333333334,0.11677777777777777,0.157,0.0,0.01670093457943925,0.000896067415730337,0.05255
3.3333333333333335,45.758620689655174,2.8181818181818183,0.1398888888888889,0.2147777777777778,0.10622222222222222,0.117,0.0,0.011766355140186915,0.0018099250936329588,0.047799999999999995
3.3333333333333335,45.758620689655174,3.272727272727273,0.16244444444444445,0.15066666666666667,0.10633333333333334,0.149,0.0,0.013663551401869159,0.0012696629213483147,0.047850000000000004
3.3333333333333335,45.758620689655174,3.727272727272727,0.20066666666666666,0.11166666666666666,0.11466666666666667,0.185,0.0,0.016878504672897195,0.0009410112359550562,0.0516
3.3333333333333335,47.793103448275865,3.272727272727273,0.16877777777777778,0.16277777777777777,0.10877777777777778,0.153,0.0,0.014196261682242991,0.0013717228464419475,0.04895
3.3333333333333335,47.793103448275865,3.727272727272727,0.201,0.10222222222222223,0.11966666666666667,0.189,0.0,0.016906542056074766,0.0008614232209737827,0.05385
3.3333333333333335,49.827586206896555,2.8181818181818183,0.13333333333333333,0.21433333333333332,0.10411111111111111,0.124,0.0,0.011214953271028037,0.0018061797752808987,0.04685
3.3333333333333335,49.827586206896555,3.272727272727273,0.1671111111111111,0.15711111111111112,0.10833333333333334,0.137,0.0,0.01405607476635514,0.0013239700374531836,0.04875
3.3333333333333335,49.827586206896555,3.727272727272727,0.20822222222222223,0.10477777777777778,0.12133333333333333,0.195,0.0,0.017514018691588785,0.0008829588014981273,0.0546
3.3333333333333335,51.86206896551724,2.8181818181818183,0.141,0.219,0.10966666666666666,0.136,0.0,0.01185981308411215,0.001845505617977528,0.04935
3.3333333333333335,51.86206896551724,3.272727272727273,0.17355555555555555,0.15311111111111111,0.11033333333333334,0.137,0.0,0.014598130841121496,0.0012902621722846442,0.04965
3.3333333333333335,51.86206896551724,3.727272727272727,0.20777777777777778,0.10566666666666667,0.11611111111111111,0.194,0.0,0.017476635514018693,0.0008904494382022472,0.05225
3.3333333333333335,53.89655172413793,2.8181818181818183,0.13655555555555557,0.22133333333333333,0.10466666666666667,0.116,0.0,0.011485981308411216,0.0018651685393258426,0.0471
3.3333333333333335,53.89655172413793,3.272727272727273,0.1708888888888889,0.15266666666666667,0.11577777777777777,0.158,0.0,0.014373831775700934,0.0012865168539325843,0.0521
